node,operon,q_value
node39,PA4377;PA4378;PA4379,0.012096774
node39,PA4452;PA4453;PA4454;PA4455;PA4456,0.04109589
node39,PA5305;PA5306;PA5307,0.02886598
node39,PA5521;PA5522;PA5523,0.033203125
node39,PA2247;PA2248;PA2249;PA2250,0.036750484
node39,PA1179;PA1180;PA1181,0.02414487
node39,PA0226;PA0227;PA0228,0.037254903
node39,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0
node39,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node39,PA1690;PA1691;PA1692;PA1693;PA1694;PA1695;PA1696;PA1697,0
node39,PA5037;PA5038;PA5039;PA5040;PA5041;PA5042;PA5043;PA5044,0
node39,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0
node39,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0
node39,PA4501;PA4502;PA4503;PA4504;PA4505;PA4506,0
node39,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node39,PA0411;PA0412;PA0413;PA0414;PA0415;PA0416,0
node39,PA0173;PA0174;PA0175;PA0176;PA0177;PA0178;PA0179,0
node39,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0
node39,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0
node39,PA1317;PA1318;PA1319;PA1320;PA1321,0
node39,PA0889;PA0890;PA0891;PA0892;PA0893,0.001879699
node39,PA3904;PA3905;PA3906;PA3907;PA3908,0.003952569
node39,PA0996;PA0997;PA0998;PA0999;PA1000,0
node39,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.009487666
node39,PA4705;PA4706;PA4707;PA4708;PA4709,0.005444646
node39,PA4467;PA4468;PA4469;PA4470;PA4471,0.003676471
node39,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0.003766478
node39,PA2399;PA2400;PA2402,0
node39,PA2977;PA2978;PA2979;PA2980;PA2981;PA2982;PA2983,0.005576208
node39,PA1211;PA1212;PA1213;PA1214;PA1215,0.006036217
node39,PA1020;PA1021;PA1022;PA1023;PA1024;PA1025,0.00814664
node39,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0.003809524
node39,PA3515;PA3516;PA3517;PA3518;PA3519,0.00998004
node39,PA2403;PA2404;PA2405;PA2406,0
node39,PA2605;PA2606;PA2607;PA2608;PA2609,0.003745318
node39,PA1710;PA1711;PA1712,0
node39,PA1088;PA1089;PA1090,0
node39,PA5170;PA5171;PA5172;PA5173,0.001980198
node39,PA2393;PA2394;PA2395,0
node39,PA2411;PA2412;PA2413,0.00204918
node39,PA0026;PA0027;PA0028,0.00203666
node39,PA1070;PA1071;PA1072;PA1073,0.010224949
node39,PA4222;PA4223;PA4224;PA4225;PA4226,0.015414258
node39,PA2725;PA2726;PA2727;PA2728;PA2729,0.01734104
node39,PA3095;PA3096;PA3097;PA3098;PA3099;PA3100;PA3101;PA3102;PA3103,0.027881041
node39,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0.01775148
node39,PA4228;PA4229;PA4230;PA4231,0.012145749
node39,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.01923077
node39,PA1656;PA1657;PA1658;PA1659,0.013806706
node39,PA4754;PA4755;PA4756;PA4757;PA4758,0.019723866
node39,PA4908;PA4909;PA4910;PA4911;PA4912,0.027139874
node39,PA1081;PA1082;PA1083;PA1084;PA1085;PA1086;PA1087,0.03868472
node39,PA1077;PA1078;PA1079;PA1080,0.026565464
node39,PA2389;PA2390;PA2391,0.011741683
node39,PA1246;PA1247;PA1248,0.019455252
node39,PA4237;PA4238;PA4239;PA4240;PA4241,0.027833002
node39,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.04133858
node39,PA0589;PA0590;PA0591;PA0592;PA0593;PA0594;PA0595,0.03314917
node39,PA5230;PA5231;PA5232,0.008
node39,PA1874;PA1875;PA1876;PA1877,0.03773585
node39,PA2407;PA2408;PA2409;PA2410,0.024742268
node40,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0
node40,PA5447;PA5448;PA5449;PA5450;PA5451;PA5452;PA5453;PA5454,0
node40,PA2011;PA2012;PA2013;PA2014;PA2015,0
node40,PA0696;PA0697;PA0698;PA0699;PA0700;PA0701,0
node40,PA3095;PA3096;PA3097;PA3098;PA3099;PA3100;PA3101;PA3102;PA3103,0.003968254
node40,PA0681;PA0682;PA0683;PA0684;PA0685;PA0686;PA0687,0.010080645
node40,PA2512;PA2513;PA2514,0
node40,PA4205;PA4206;PA4207;PA4208,0.004048583
node40,PA2247;PA2248;PA2249;PA2250,0.00621118
node40,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0.026974952
node40,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.016701462
node40,PA0692;PA0693;PA0694;PA0695,0.021653544
node40,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0.027139874
node40,PA5402;PA5403;PA5404;PA5405;PA5406;PA5407,0.02832244
node40,PA1806;PA1807;PA1808;PA1809;PA1810;PA1811,0.036363635
node40,PA2552;PA2553;PA2554;PA2555,0.029598309
node40,PA5365;PA5366;PA5367;PA5368,0.027184466
node40,PA1070;PA1071;PA1072;PA1073,0.014344262
node40,PA5230;PA5231;PA5232,0.016771488
node40,PA4142;PA4143;PA4144,0.026209677
node40,PA4371;PA4372;PA4373,0.019011406
node40,PA3642;PA3643;PA3644;PA3645,0.02734375
node40,PA0026;PA0027;PA0028,0.018292682
node40,PA2507;PA2508;PA2509,0.011428571
node40,PA0226;PA0227;PA0228,0.016
node40,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0.03937008
node40,PA5455;PA5456;PA5457;PA5458;PA5459,0.043052837
node40,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node40,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0
node40,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node40,PA4773;PA4774;PA4775;PA4776;PA4777,0
node40,PA1255;PA1256;PA1257;PA1258;PA1259;PA1260,0
node40,PA1985;PA1986;PA1987;PA1988;PA1989;PA1990,0
node40,PA3515;PA3516;PA3517;PA3518;PA3519,0
node40,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node40,PA0173;PA0174;PA0175;PA0176;PA0177;PA0178;PA0179,0
node40,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.006122449
node40,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0.002016129
node40,PA2160;PA2161;PA2162;PA2163;PA2164;PA2165,0.001968504
node40,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0.003984064
node40,PA0762;PA0763;PA0764;PA0765;PA0766,0
node40,PA2259;PA2260;PA2261;PA2262;PA2263,0.003891051
node40,PA3281;PA3282;PA3283;PA3284,0.004357298
node40,PA3742;PA3743;PA3744;PA3745,0
node40,PA2811;PA2812;PA2813,0
node40,PA4354;PA4355;PA4356,0
node40,PA2493;PA2494;PA2495,0
node40,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0.01004016
node40,PA3415;PA3416;PA3417,0.004246285
node40,PA0523;PA0524;PA0525,0
node40,PA1547;PA1548;PA1549;PA1550;PA1551,0.01724138
node40,PA1730;PA1731;PA1732,0.005825243
node40,PA4618;PA4619;PA4620;PA4621,0.009920635
node40,PA2605;PA2606;PA2607;PA2608;PA2609,0.016096579
node40,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.018789144
node40,PA0878;PA0879;PA0880;PA0881;PA0882;PA0883,0.030120483
node40,PA0586;PA0587;PA0588,0.001912046
node40,PA3437;PA3438;PA3439,0.011299435
node40,PA1454;PA1455;PA1456;PA1457,0.017892644
node40,PA3521;PA3522;PA3523,0.020618556
node40,PA0717;PA0718;PA0719,0.008048289
node40,PA3808;PA3809;PA3810;PA3811;PA3812;PA3813;PA3814;PA3815,0.02972399
node40,PA2967;PA2968;PA2969;PA2970;PA2971,0.04901961
node40,PA4048;PA4049;PA4050;PA4051;PA4052;PA4053;PA4054;PA4055,0.040567953
node40,PA4891;PA4892;PA4893;PA4894,0.022540983
node40,PA0500;PA0501;PA0502;PA0503;PA0504,0.04310345
node40,PA4810;PA4811;PA4812,0.012121212
node40,PA4550;PA4551;PA4552;PA4553,0.028629856
node40,PA1632;PA1633;PA1634;PA1635,0.02027027
node40,PA3040;PA3041;PA3042,0.030800821
node40,PA3928;PA3929;PA3930,0.03065134
node41,PA4242;PA4243;PA4244;PA4245;PA4246;PA4247;PA4248;PA4249,0
node41,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node41,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node41,PA3742;PA3743;PA3744;PA3745,0
node41,PA4457;PA4458;PA4459;PA4460;PA4461,0
node41,PA4237;PA4238;PA4239;PA4240;PA4241,0.001960784
node41,PA4759;PA4760;PA4761;PA4762,0
node41,PA2154;PA2155;PA2156;PA2157;PA2158;PA2159,0.001988072
node41,PA4932;PA4933;PA4934;PA4935,0.004115226
node41,PA3808;PA3809;PA3810;PA3811;PA3812;PA3813;PA3814;PA3815,0.01629328
node41,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0.007692308
node41,PA4941;PA4942;PA4943;PA4944;PA4945;PA4946;PA4947;PA4948;PA4949,0.017821781
node41,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0.010288066
node41,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0.007905139
node41,PA0762;PA0763;PA0764;PA0765;PA0766,0.015414258
node41,PA2656;PA2657;PA2658;PA2659,0.008163265
node41,PA2738;PA2739;PA2740;PA2741;PA2742;PA2743;PA2744,0.015779093
node41,PA0500;PA0501;PA0502;PA0503;PA0504,0.022944551
node41,PA4273;PA4274;PA4275;PA4276,0.02
node41,PA1861;PA1862;PA1863,0.013671875
node41,PA1800;PA1801;PA1802,0.011764706
node41,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0.032
node41,PA1487;PA1488;PA1489,0.007968128
node41,PA2160;PA2161;PA2162;PA2163;PA2164;PA2165,0.04771372
node41,PA5053;PA5054;PA5055,0.021032505
node41,PA3459;PA3460;PA3461,0.021194605
node41,PA2151;PA2152;PA2153,0.004115226
node41,PA5002;PA5003;PA5004;PA5005,0.029411765
node41,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0.0498008
node41,PA0636;PA0637;PA0638;PA0639;PA0640,0
node41,PA0628;PA0629;PA0630;PA0631;PA0632,0
node41,PA0095;PA0096;PA0097;PA0098;PA0099;PA0100;PA0101,0
node41,PA5447;PA5448;PA5449;PA5450;PA5451;PA5452;PA5453;PA5454,0.014227643
node41,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0.00409836
node41,PA0617;PA0618;PA0619;PA0620;PA0621,0
node41,PA4908;PA4909;PA4910;PA4911;PA4912,0
node41,PA3058;PA3059;PA3060;PA3061;PA3062;PA3063;PA3064,0.005703422
node41,PA0614;PA0615;PA0616,0
node41,PA3679;PA3680;PA3681;PA3682;PA3683;PA3684,0.007590133
node41,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0.015594542
node41,PA0996;PA0997;PA0998;PA0999;PA1000,0.004149378
node41,PA1230;PA1231;PA1232;PA1233,0.001980198
node41,PA3515;PA3516;PA3517;PA3518;PA3519,0.009823183
node41,PA2301;PA2302;PA2303;PA2304;PA2305,0.00212766
node41,PA5185;PA5186;PA5187;PA5188,0.003992016
node41,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0.02020202
node41,PA0622;PA0623;PA0624,0
node41,PA2097;PA2098;PA2099,0.001934236
node41,PA2671;PA2672;PA2673;PA2674;PA2675;PA2676;PA2677;PA2678,0.037475344
node41,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0.015717093
node41,PA5152;PA5153;PA5154;PA5155,0.015779093
node41,PA0646;PA0647;PA0648,0.003831418
node41,PA1179;PA1180;PA1181,0.014675053
node41,PA0643;PA0644;PA0645,0.011695907
node41,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0.04191617
node41,PA0625;PA0626;PA0627,0.005802708
node41,PA4975;PA4976;PA4977;PA4978;PA4979;PA4980,0.03515625
node41,PA1435;PA1436;PA1437;PA1438,0.042145595
node41,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0.04109589
node41,PA0633;PA0634;PA0635,0.015936255
node41,PA3521;PA3522;PA3523,0.017094018
node41,PA1632;PA1633;PA1634;PA1635,0.037109375
node41,PA2835;PA2836;PA2837;PA2838,0.04032258
node41,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0.04819277
node41,PA5091;PA5092;PA5093;PA5094;PA5095;PA5096,0.039138943
node42,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node42,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node42,PA1547;PA1548;PA1549;PA1550;PA1551,0
node42,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0
node42,PA2259;PA2260;PA2261;PA2262;PA2263,0
node42,PA2552;PA2553;PA2554;PA2555,0
node42,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0.004175365
node42,PA3186;PA3187;PA3188;PA3189;PA3190,0
node42,PA2011;PA2012;PA2013;PA2014;PA2015,0
node42,PA0744;PA0745;PA0746;PA0747,0
node42,PA2247;PA2248;PA2249;PA2250,0
node42,PA5170;PA5171;PA5172;PA5173,0
node42,PA1555;PA1555.1;PA1556;PA1557,0
node42,PA4834;PA4835;PA4836;PA4837,0.002020202
node42,PA4550;PA4551;PA4552;PA4553,0.004123712
node42,PA3970;PA3971;PA3972;PA3973,0.006289308
node42,PA1054;PA1055;PA1056;PA1057;PA1058;PA1059,0.013888889
node42,PA4064;PA4065;PA4066,0
node42,PA2282;PA2283;PA2284;PA2285;PA2286;PA2287,0.01984127
node42,PA5230;PA5231;PA5232,0
node42,PA0794;PA0795;PA0796;PA0797,0.003968254
node42,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.016460905
node42,PA1513;PA1514;PA1515;PA1516;PA1517,0.021400778
node42,PA1621;PA1622;PA1623;PA1624,0.008064516
node42,PA5157;PA5158;PA5159;PA5160,0.010245902
node42,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0.027196653
node42,PA4554;PA4555;PA4556,0.012048192
node42,PA4357;PA4358;PA4359,0.004166667
node42,PA1922;PA1923;PA1924;PA1925,0.019693654
node42,PA3171;PA3172;PA3173,0.008264462
node42,PA5499;PA5500;PA5501,0.005639098
node42,PA1477;PA1478;PA1479;PA1480;PA1481;PA1482;PA1483,0.040733196
node42,PA2007;PA2008;PA2009,0.00996016
node42,PA2103;PA2104;PA2105;PA2106,0.02736842
node42,PA2512;PA2513;PA2514,0.012170386
node42,PA0370;PA0371;PA0372,0.01764706
node42,PA4658;PA4659;PA4660,0.007782101
node42,PA0523;PA0524;PA0525,0.022088353
node42,PA5053;PA5054;PA5055,0.015717093
node42,PA2630;PA2631;PA2632;PA2633,0.020576132
node42,PA1861;PA1862;PA1863,0.02895323
node42,PA1070;PA1071;PA1072;PA1073,0.01898734
node42,PA3191;PA3192;PA3193,0.01871102
node42,PA3181;PA3182;PA3183,0.042792793
node42,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node42,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node42,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node42,PA2110;PA2111;PA2112;PA2113;PA2114,0
node42,PA3904;PA3905;PA3906;PA3907;PA3908,0
node42,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0.001953125
node42,PA0628;PA0629;PA0630;PA0631;PA0632,0
node42,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0.003868472
node42,PA2160;PA2161;PA2162;PA2163;PA2164;PA2165,0
node42,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0.0056926
node42,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0.013565891
node42,PA1632;PA1633;PA1634;PA1635,0
node42,PA0636;PA0637;PA0638;PA0639;PA0640,0
node42,PA5506;PA5507;PA5508,0
node42,PA0633;PA0634;PA0635,0
node42,PA0720;PA0721;PA0722;PA0723,0.005747126
node42,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0.015717093
node42,PA0996;PA0997;PA0998;PA0999;PA1000,0.010162601
node42,PA0939;PA0940;PA0941,0
node42,PA1020;PA1021;PA1022;PA1023;PA1024;PA1025,0.021400778
node42,PA2154;PA2155;PA2156;PA2157;PA2158;PA2159,0.02131783
node42,PA0095;PA0096;PA0097;PA0098;PA0099;PA0100;PA0101,0.019880716
node42,PA0026;PA0027;PA0028,0.00390625
node42,PA4475;PA4476;PA4477;PA4478,0.010204081
node42,PA0105;PA0106;PA0107;PA0108,0.01814516
node42,PA5305;PA5306;PA5307,0.007434944
node42,PA1088;PA1089;PA1090,0.007858546
node42,PA4273;PA4274;PA4275;PA4276,0.019157087
node42,PA1419;PA1420;PA1421,0.013861386
node42,PA1874;PA1875;PA1876;PA1877,0.031120332
node42,PA4648;PA4649;PA4650,0.002087683
node42,PA0112;PA0113;PA0114,0.023391813
node42,PA3095;PA3096;PA3097;PA3098;PA3099;PA3100;PA3101;PA3102;PA3103,0.048543688
node42,PA5087;PA5088;PA5089;PA5090,0.041257367
node42,PA0646;PA0647;PA0648,0.018832391
node43,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node43,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node43,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0
node43,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node43,PA4550;PA4551;PA4552;PA4553,0
node43,PA2103;PA2104;PA2105;PA2106,0
node43,PA4834;PA4835;PA4836;PA4837,0
node43,PA4554;PA4555;PA4556,0.001972387
node43,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.009920635
node43,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0.015533981
node43,PA2154;PA2155;PA2156;PA2157;PA2158;PA2159,0.016842104
node43,PA2977;PA2978;PA2979;PA2980;PA2981;PA2982;PA2983,0.013409962
node43,PA5539;PA5540;PA5541,0
node43,PA2110;PA2111;PA2112;PA2113;PA2114,0.015037594
node43,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.030965392
node43,PA1384;PA1385;PA1386,0
node43,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0.020833334
node43,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0.020912547
node43,PA4457;PA4458;PA4459;PA4460;PA4461,0.025830258
node43,PA3186;PA3187;PA3188;PA3189;PA3190,0.029296875
node43,PA1070;PA1071;PA1072;PA1073,0.005747126
node43,PA1922;PA1923;PA1924;PA1925,0.018975332
node43,PA0821;PA0822;PA0823;PA0824,0.029684601
node43,PA5534;PA5535;PA5536,0.003968254
node43,PA2393;PA2394;PA2395,0.013513514
node43,PA5128;PA5129;PA5130,0.013645224
node43,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.03219697
node43,PA1581;PA1582;PA1583;PA1584,0.031189084
node43,PA2171;PA2172;PA2173,0.01629328
node43,PA2007;PA2008;PA2009,0.017892644
node43,PA0794;PA0795;PA0796;PA0797,0.046558704
node43,PA4064;PA4065;PA4066,0.014403292
node43,PA4222;PA4223;PA4224;PA4225;PA4226,0
node43,PA3070;PA3071;PA3072;PA3073;PA3074;PA3075;PA3076,0.002173913
node43,PA1100;PA1101;PA1102;PA1103;PA1104;PA1105,0.002109705
node43,PA5091;PA5092;PA5093;PA5094;PA5095;PA5096,0.00204918
node43,PA4487;PA4488;PA4489;PA4490;PA4491;PA4492,0.002057613
node43,PA4618;PA4619;PA4620;PA4621,0
node43,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0
node43,PA3970;PA3971;PA3972;PA3973,0.001996008
node43,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0.006048387
node43,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0.006396588
node43,PA4475;PA4476;PA4477;PA4478,0
node43,PA4048;PA4049;PA4050;PA4051;PA4052;PA4053;PA4054;PA4055,0.014
node43,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0.01992032
node43,PA0932;PA0933;PA0934;PA0935,0.00204499
node43,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0.006451613
node43,PA2536;PA2537;PA2538;PA2539;PA2540,0.012
node43,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0.010683761
node43,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0.014989293
node43,PA4941;PA4942;PA4943;PA4944;PA4945;PA4946;PA4947;PA4948;PA4949,0.030181086
node43,PA1060;PA1061;PA1062;PA1063,0.004166667
node43,PA5006;PA5007;PA5008;PA5009;PA5010;PA5011;PA5012;PA5013;PA5014,0.017391304
node43,PA2903;PA2904;PA2905;PA2906,0.012295082
node43,PA1946;PA1947;PA1948;PA1949;PA1950,0.018947368
node43,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0.030864198
node43,PA0858;PA0859;PA0860,0.001923077
node43,PA3750;PA3751;PA3752;PA3753;PA3754,0.018907564
node43,PA0596;PA0597;PA0598,0.006122449
node43,PA2512;PA2513;PA2514,0
node43,PA5230;PA5231;PA5232,0.00811359
node43,PA0226;PA0227;PA0228,0.013916501
node43,PA0343;PA0344;PA0345,0.004140787
node43,PA4603;PA4604;PA4605;PA4606,0.024291499
node43,PA3904;PA3905;PA3906;PA3907;PA3908,0.046184737
node43,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.046
node43,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.045908183
node43,PA5221;PA5222;PA5223;PA5224;PA5225,0.037037037
node43,PA4773;PA4774;PA4775;PA4776;PA4777,0.03508772
node43,PA4283;PA4284;PA4285,0.01039501
node43,PA4975;PA4976;PA4977;PA4978;PA4979;PA4980,0.042769857
node43,PA1203;PA1204;PA1205,0.033797216
node43,PA5097;PA5098;PA5099,0.022403259
node43,PA4228;PA4229;PA4230;PA4231,0.036437247
node43,PA2611;PA2612;PA2613;PA2614;PA2615,0.038617887
node43,PA5236;PA5237;PA5238,0.02736842
node43,PA2507;PA2508;PA2509,0.029106028
node44,PA2338;PA2339;PA2340;PA2341;PA2342;PA2343;PA2344,0
node44,PA3058;PA3059;PA3060;PA3061;PA3062;PA3063;PA3064,0
node44,PA2360;PA2361;PA2362;PA2363;PA2364,0
node44,PA2922;PA2923;PA2924;PA2925;PA2926,0
node44,PA2470;PA2471;PA2472;PA2473;PA2474,0.002114165
node44,PA2903;PA2904;PA2905;PA2906,0
node44,PA1994;PA1995;PA1996;PA1997;PA1998,0
node44,PA2886;PA2887;PA2888;PA2889;PA2890;PA2891;PA2892,0.004210526
node44,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0.002207506
node44,PA2872;PA2873;PA2874;PA2875,0
node44,PA1255;PA1256;PA1257;PA1258;PA1259;PA1260,0.006224067
node44,PA2301;PA2302;PA2303;PA2304;PA2305,0.006276151
node44,PA2282;PA2283;PA2284;PA2285;PA2286;PA2287,0.004237288
node44,PA2346;PA2347;PA2348;PA2349;PA2350;PA2351,0.006550218
node44,PA3515;PA3516;PA3517;PA3518;PA3519,0.008247423
node44,PA2254;PA2255;PA2256;PA2257,0.002087683
node44,PA3095;PA3096;PA3097;PA3098;PA3099;PA3100;PA3101;PA3102;PA3103,0.010775862
node44,PA2437;PA2438;PA2439,0.004040404
node44,PA1230;PA1231;PA1232;PA1233,0.006036217
node44,PA3174;PA3175;PA3176,0.003937008
node44,PA5390;PA5391;PA5392;PA5393,0.01026694
node44,PA4148;PA4149;PA4150;PA4151;PA4152;PA4153,0.040339705
node44,PA1617;PA1618;PA1619,0.004166667
node44,PA4159;PA4160;PA4161,0.008583691
node44,PA3588;PA3589;PA3590;PA3591;PA3592;PA3593,0.039337475
node44,PA4810;PA4811;PA4812,0.014403292
node44,PA2354;PA2355;PA2356;PA2357,0.021696253
node44,PA2277;PA2278;PA2279;PA2280,0.028056113
node44,PA4095;PA4096;PA4097;PA4098,0.020325202
node44,PA5384;PA5385;PA5386;PA5387;PA5388,0.028688524
node44,PA4680;PA4681;PA4682,0.010638298
node44,PA3400;PA3401;PA3402,0.013618677
node44,PA2411;PA2412;PA2413,0.019607844
node44,PA2418;PA2419;PA2420;PA2421,0.023354564
node44,PA2407;PA2408;PA2409;PA2410,0.026970955
node44,PA4975;PA4976;PA4977;PA4978;PA4979;PA4980,0.04338843
node44,PA4222;PA4223;PA4224;PA4225;PA4226,0.0480167
node44,PA4859;PA4860;PA4861;PA4862,0.048625793
node44,PA2382;PA2383;PA2384,0.019148936
node44,PA3191;PA3192;PA3193,0.030241935
node44,PA4037;PA4038;PA4039;PA4040,0.04710921
node44,PA2525;PA2526;PA2527;PA2528,0.046709128
node44,PA0170;PA0171;PA0172,0.028169014
node44,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node44,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node44,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0
node44,PA4941;PA4942;PA4943;PA4944;PA4945;PA4946;PA4947;PA4948;PA4949,0
node44,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
